Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
GA_WaitingTime_Dominance,200,151,0.802577,0,0.000000
GA_WaitingTime_Dominance,201,140,0.798257,10,7.142857
GA_WaitingTime_Dominance,202,158,0.800653,5,3.164557
GA_WaitingTime_Dominance,203,171,0.803154,4,2.339181
GA_WaitingTime_Dominance,204,150,0.811532,5,3.333333
GA_WaitingTime_Dominance,205,139,0.789586,10,7.194245
GA_WaitingTime_Dominance,206,144,0.779188,6,4.166667
GA_WaitingTime_Dominance,207,153,0.820428,6,3.921569
GA_WaitingTime_Dominance,208,168,0.801423,1,0.595238
GA_WaitingTime_Dominance,209,138,0.798290,6,4.347826
GA_WaitingTime_Dominance,MEAN,,,5.300000,3.620547
GA_WaitingTime_Dominance,STDDEV,,,3.067572,2.242520
GA_Energy_Dominance,200,151,0.802577,64,42.384106
GA_Energy_Dominance,201,140,0.798257,49,35.000000
GA_Energy_Dominance,202,158,0.800653,46,29.113924
GA_Energy_Dominance,203,171,0.803154,57,33.333333
GA_Energy_Dominance,204,150,0.811532,67,44.666667
GA_Energy_Dominance,205,139,0.789586,56,40.287770
GA_Energy_Dominance,206,144,0.779188,45,31.250000
GA_Energy_Dominance,207,153,0.820428,63,41.176471
GA_Energy_Dominance,208,168,0.801423,62,36.904762
GA_Energy_Dominance,209,138,0.798290,47,34.057971
GA_Energy_Dominance,MEAN,,,55.600000,36.817500
GA_Energy_Dominance,STDDEV,,,7.876547,4.868751
SA_WaitingTime_Dominance,200,151,0.802577,22,14.569536
SA_WaitingTime_Dominance,201,140,0.798257,10,7.142857
SA_WaitingTime_Dominance,202,158,0.800653,10,6.329114
SA_WaitingTime_Dominance,203,171,0.803154,9,5.263158
SA_WaitingTime_Dominance,204,150,0.811532,18,12.000000
SA_WaitingTime_Dominance,205,139,0.789586,5,3.597122
SA_WaitingTime_Dominance,206,144,0.779188,23,15.972222
SA_WaitingTime_Dominance,207,153,0.820428,9,5.882353
SA_WaitingTime_Dominance,208,168,0.801423,17,10.119048
