Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_WaitingTime_Dominance,200,7.270000,0.079061269,15677.700,false
GA_WaitingTime_Dominance,200,7.214000,0.079239130,17657.809,false
GA_WaitingTime_Dominance,200,6.834000,0.079319027,17188.282,false
GA_WaitingTime_Dominance,200,6.800000,0.079456339,16985.010,false
GA_WaitingTime_Dominance,200,6.858000,0.079287166,17161.784,false
GA_WaitingTime_Dominance,200,6.824000,0.079384606,17439.096,false
GA_WaitingTime_Dominance,200,6.796000,0.079477012,17045.664,false
GA_WaitingTime_Dominance,200,6.782000,0.079526226,17453.004,false
GA_WaitingTime_Dominance,200,6.634000,0.079594203,17365.387,false
GA_WaitingTime_Dominance,200,6.616000,0.079722498,17413.333,false
GA_WaitingTime_Dominance,200,6.578000,0.079765263,18136.571,false
GA_WaitingTime_Dominance,200,6.470000,0.079845820,17334.651,false
GA_WaitingTime_Dominance,200,6.452000,0.079900724,17440.957,false
GA_WaitingTime_Dominance,200,6.538000,0.079831081,17903.046,false
GA_WaitingTime_Dominance,200,6.462000,0.079862061,17523.344,false
GA_WaitingTime_Dominance,200,6.340000,0.079942352,17383.156,false
GA_WaitingTime_Dominance,200,6.312000,0.079984783,17509.142,false
GA_WaitingTime_Dominance,200,6.282000,0.080036158,17260.753,false
GA_WaitingTime_Dominance,200,5.134000,0.080290291,18260.308,false
GA_WaitingTime_Dominance,200,5.228000,0.080054503,18341.134,false
GA_WaitingTime_Dominance,200,5.030000,0.080601645,18117.300,true
GA_WaitingTime_Dominance,200,5.024000,0.080626537,18117.300,true
GA_WaitingTime_Dominance,200,5.120000,0.080364038,17979.049,false
GA_WaitingTime_Dominance,200,5.036000,0.080402297,18060.099,true
GA_WaitingTime_Dominance,200,5.034000,0.080460838,18107.572,true
GA_WaitingTime_Dominance,201,6.878000,0.079240231,17185.736,false
GA_WaitingTime_Dominance,201,6.796000,0.079313941,17783.370,false
GA_WaitingTime_Dominance,201,6.732000,0.079317423,16032.138,false
GA_WaitingTime_Dominance,201,6.650000,0.079361721,16671.560,false
GA_WaitingTime_Dominance,201,6.626000,0.079401361,16888.534,false
GA_WaitingTime_Dominance,201,6.522000,0.079581286,17390.217,false
GA_WaitingTime_Dominance,201,6.540000,0.079544817,16963.439,false
GA_WaitingTime_Dominance,201,6.528000,0.079561933,17002.042,false
GA_WaitingTime_Dominance,201,6.510000,0.079583763,17211.471,false
GA_WaitingTime_Dominance,201,6.440000,0.079703003,17578.648,false
GA_WaitingTime_Dominance,201,6.444000,0.079601162,16990.008,false
GA_WaitingTime_Dominance,201,6.350000,0.079747345,17565.571,false
