Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
AMOSA_PC90,206,110,0.801251,0,0.000000
AMOSA_PC90,207,100,0.795386,0,0.000000
AMOSA_PC90,208,92,0.762611,0,0.000000
AMOSA_PC90,209,92,0.782546,0,0.000000
AMOSA_PC90,MEAN,,,0.000000,0.000000
AMOSA_PC90,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,200,89,0.798683,0,0.000000
GA_WaitingTime_Dominance_PC60,201,77,0.798525,0,0.000000
GA_WaitingTime_Dominance_PC60,202,108,0.830706,0,0.000000
GA_WaitingTime_Dominance_PC60,203,79,0.791302,0,0.000000
GA_WaitingTime_Dominance_PC60,204,92,0.802980,0,0.000000
GA_WaitingTime_Dominance_PC60,205,86,0.754123,0,0.000000
GA_WaitingTime_Dominance_PC60,206,110,0.801251,0,0.000000
GA_WaitingTime_Dominance_PC60,207,100,0.795386,0,0.000000
GA_WaitingTime_Dominance_PC60,208,92,0.762611,0,0.000000
GA_WaitingTime_Dominance_PC60,209,92,0.782546,0,0.000000
GA_WaitingTime_Dominance_PC60,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC60,200,89,0.798683,13,14.606742
GA_Energy_Dominance_PC60,201,77,0.798525,14,18.181818
GA_Energy_Dominance_PC60,202,108,0.830706,14,12.962963
GA_Energy_Dominance_PC60,203,79,0.791302,11,13.924051
GA_Energy_Dominance_PC60,204,92,0.802980,8,8.695652
GA_Energy_Dominance_PC60,205,86,0.754123,0,0.000000
GA_Energy_Dominance_PC60,206,110,0.801251,36,32.727273
GA_Energy_Dominance_PC60,207,100,0.795386,12,12.000000
GA_Energy_Dominance_PC60,208,92,0.762611,19,20.652174
GA_Energy_Dominance_PC60,209,92,0.782546,6,6.521739
GA_Energy_Dominance_PC60,MEAN,,,13.300000,14.027241
GA_Energy_Dominance_PC60,STDDEV,,,9.022749,8.354353
SA_WaitingTime_Dominance_PC60,200,89,0.798683,0,0.000000
SA_WaitingTime_Dominance_PC60,201,77,0.798525,1,1.298701
SA_WaitingTime_Dominance_PC60,202,108,0.830706,1,0.925926
SA_WaitingTime_Dominance_PC60,203,79,0.791302,0,0.000000
SA_WaitingTime_Dominance_PC60,204,92,0.802980,3,3.260870
SA_WaitingTime_Dominance_PC60,205,86,0.754123,3,3.488372
SA_WaitingTime_Dominance_PC60,206,110,0.801251,2,1.818182
SA_WaitingTime_Dominance_PC60,207,100,0.795386,3,3.000000
SA_WaitingTime_Dominance_PC60,208,92,0.762611,0,0.000000
SA_WaitingTime_Dominance_PC60,209,92,0.782546,5,5.434783
SA_WaitingTime_Dominance_PC60,MEAN,,,1.800000,1.922683
SA_WaitingTime_Dominance_PC60,STDDEV,,,1.600000,1.738433
SA_Energy_Dominance_PC60,200,89,0.798683,4,4.494382
SA_Energy_Dominance_PC60,201,77,0.798525,3,3.896104
SA_Energy_Dominance_PC60,202,108,0.830706,4,3.703704
SA_Energy_Dominance_PC60,203,79,0.791302,4,5.063291
SA_Energy_Dominance_PC60,204,92,0.802980,5,5.434783
SA_Energy_Dominance_PC60,205,86,0.754123,3,3.488372
SA_Energy_Dominance_PC60,206,110,0.801251,3,2.727273
SA_Energy_Dominance_PC60,207,100,0.795386,4,4.000000
SA_Energy_Dominance_PC60,208,92,0.762611,2,2.173913
SA_Energy_Dominance_PC60,209,92,0.782546,4,4.347826
SA_Energy_Dominance_PC60,MEAN,,,3.600000,3.932965
SA_Energy_Dominance_PC60,STDDEV,,,0.800000,0.939384
NSGA-II_PC60,200,89,0.798683,0,0.000000
NSGA-II_PC60,201,77,0.798525,0,0.000000
NSGA-II_PC60,202,108,0.830706,28,25.925926
NSGA-II_PC60,203,79,0.791302,39,49.367089
NSGA-II_PC60,204,92,0.802980,10,10.869565
NSGA-II_PC60,205,86,0.754123,0,0.000000
NSGA-II_PC60,206,110,0.801251,21,19.090909
NSGA-II_PC60,207,100,0.795386,0,0.000000
NSGA-II_PC60,208,92,0.762611,13,14.130435
NSGA-II_PC60,209,92,0.782546,0,0.000000
NSGA-II_PC60,MEAN,,,11.100000,11.938392
NSGA-II_PC60,STDDEV,,,13.352528,15.382751
SPEA-II_PC60,200,89,0.798683,0,0.000000
SPEA-II_PC60,201,77,0.798525,0,0.000000
SPEA-II_PC60,202,108,0.830706,23,21.296296
SPEA-II_PC60,203,79,0.791302,13,16.455696
SPEA-II_PC60,204,92,0.802980,15,16.304348
SPEA-II_PC60,205,86,0.754123,5,5.813953
SPEA-II_PC60,206,110,0.801251,10,9.090909
SPEA-II_PC60,207,100,0.795386,0,0.000000
SPEA-II_PC60,208,92,0.762611,5,5.434783
SPEA-II_PC60,209,92,0.782546,8,8.695652
SPEA-II_PC60,MEAN,,,7.900000,8.309164
SPEA-II_PC60,STDDEV,,,7.161704,7.220317
AMOSA_PC60,200,89,0.798683,0,0.000000
AMOSA_PC60,201,77,0.798525,0,0.000000
AMOSA_PC60,202,108,0.830706,0,0.000000
AMOSA_PC60,203,79,0.791302,0,0.000000
AMOSA_PC60,204,92,0.802980,0,0.000000
AMOSA_PC60,205,86,0.754123,0,0.000000
AMOSA_PC60,206,110,0.801251,0,0.000000
AMOSA_PC60,207,100,0.795386,0,0.000000
AMOSA_PC60,208,92,0.762611,0,0.000000
AMOSA_PC60,209,92,0.782546,0,0.000000
AMOSA_PC60,MEAN,,,0.000000,0.000000
AMOSA_PC60,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC30,200,89,0.798683,0,0.000000
GA_WaitingTime_Dominance_PC30,201,77,0.798525,0,0.000000
GA_WaitingTime_Dominance_PC30,202,108,0.830706,0,0.000000
GA_WaitingTime_Dominance_PC30,203,79,0.791302,0,0.000000
GA_WaitingTime_Dominance_PC30,204,92,0.802980,0,0.000000
GA_WaitingTime_Dominance_PC30,205,86,0.754123,0,0.000000
GA_WaitingTime_Dominance_PC30,206,110,0.801251,0,0.000000
GA_WaitingTime_Dominance_PC30,207,100,0.795386,0,0.000000
GA_WaitingTime_Dominance_PC30,208,92,0.762611,0,0.000000
GA_WaitingTime_Dominance_PC30,209,92,0.782546,0,0.000000
GA_WaitingTime_Dominance_PC30,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC30,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC30,200,89,0.798683,12,13.483146
GA_Energy_Dominance_PC30,201,77,0.798525,14,18.181818
GA_Energy_Dominance_PC30,202,108,0.830706,14,12.962963
GA_Energy_Dominance_PC30,203,79,0.791302,11,13.924051
GA_Energy_Dominance_PC30,204,92,0.802980,8,8.695652
GA_Energy_Dominance_PC30,205,86,0.754123,0,0.000000
GA_Energy_Dominance_PC30,206,110,0.801251,36,32.727273
GA_Energy_Dominance_PC30,207,100,0.795386,12,12.000000
GA_Energy_Dominance_PC30,208,92,0.762611,19,20.652174
GA_Energy_Dominance_PC30,209,92,0.782546,6,6.521739
GA_Energy_Dominance_PC30,MEAN,,,13.200000,13.914882
GA_Energy_Dominance_PC30,STDDEV,,,9.031058,8.353360
SA_WaitingTime_Dominance_PC30,200,89,0.798683,0,0.000000
SA_WaitingTime_Dominance_PC30,201,77,0.798525,0,0.000000
SA_WaitingTime_Dominance_PC30,202,108,0.830706,0,0.000000
SA_WaitingTime_Dominance_PC30,203,79,0.791302,0,0.000000
SA_WaitingTime_Dominance_PC30,204,92,0.802980,0,0.000000
SA_WaitingTime_Dominance_PC30,205,86,0.754123,0,0.000000
SA_WaitingTime_Dominance_PC30,206,110,0.801251,0,0.000000
SA_WaitingTime_Dominance_PC30,207,100,0.795386,0,0.000000
SA_WaitingTime_Dominance_PC30,208,92,0.762611,0,0.000000
SA_WaitingTime_Dominance_PC30,209,92,0.782546,0,0.000000
SA_WaitingTime_Dominance_PC30,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC30,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC30,200,89,0.798683,4,4.494382
SA_Energy_Dominance_PC30,201,77,0.798525,3,3.896104
SA_Energy_Dominance_PC30,202,108,0.830706,5,4.629630
SA_Energy_Dominance_PC30,203,79,0.791302,4,5.063291
SA_Energy_Dominance_PC30,204,92,0.802980,5,5.434783
SA_Energy_Dominance_PC30,205,86,0.754123,3,3.488372
SA_Energy_Dominance_PC30,206,110,0.801251,3,2.727273
SA_Energy_Dominance_PC30,207,100,0.795386,4,4.000000
SA_Energy_Dominance_PC30,208,92,0.762611,2,2.173913
SA_Energy_Dominance_PC30,209,92,0.782546,4,4.347826
SA_Energy_Dominance_PC30,MEAN,,,3.700000,4.025557
SA_Energy_Dominance_PC30,STDDEV,,,0.900000,0.957678
NSGA-II_PC30,200,89,0.798683,17,19.101124
NSGA-II_PC30,201,77,0.798525,0,0.000000
NSGA-II_PC30,202,108,0.830706,0,0.000000
NSGA-II_PC30,203,79,0.791302,0,0.000000
NSGA-II_PC30,204,92,0.802980,0,0.000000
NSGA-II_PC30,205,86,0.754123,0,0.000000
NSGA-II_PC30,206,110,0.801251,2,1.818182
NSGA-II_PC30,207,100,0.795386,0,0.000000
NSGA-II_PC30,208,92,0.762611,1,1.086957
NSGA-II_PC30,209,92,0.782546,0,0.000000
NSGA-II_PC30,MEAN,,,2.000000,2.200626
NSGA-II_PC30,STDDEV,,,5.039841,5.664915
SPEA-II_PC30,200,89,0.798683,10,11.235955
SPEA-II_PC30,201,77,0.798525,19,24.675325
SPEA-II_PC30,202,108,0.830706,0,0.000000
SPEA-II_PC30,203,79,0.791302,0,0.000000
SPEA-II_PC30,204,92,0.802980,0,0.000000
SPEA-II_PC30,205,86,0.754123,1,1.162791
SPEA-II_PC30,206,110,0.801251,0,0.000000
SPEA-II_PC30,207,100,0.795386,6,6.000000
SPEA-II_PC30,208,92,0.762611,0,0.000000
SPEA-II_PC30,209,92,0.782546,0,0.000000
SPEA-II_PC30,MEAN,,,3.600000,4.307407
SPEA-II_PC30,STDDEV,,,6.069596,7.661154
AMOSA_PC30,200,89,0.798683,0,0.000000
AMOSA_PC30,201,77,0.798525,0,0.000000
AMOSA_PC30,202,108,0.830706,0,0.000000
AMOSA_PC30,203,79,0.791302,0,0.000000
AMOSA_PC30,204,92,0.802980,0,0.000000
AMOSA_PC30,205,86,0.754123,0,0.000000
AMOSA_PC30,206,110,0.801251,0,0.000000
AMOSA_PC30,207,100,0.795386,0,0.000000
AMOSA_PC30,208,92,0.762611,0,0.000000
AMOSA_PC30,209,92,0.782546,0,0.000000
AMOSA_PC30,MEAN,,,0.000000,0.000000
AMOSA_PC30,STDDEV,,,0.000000,0.000000
Universal_Pareto,MEAN,92.500000,0.791811,,
Universal_Pareto,STDDEV,10.394710,0.020472,,
