Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_WaitingTime_Dominance,207,2.074000,0.063428958,19412.157
1,Balanced,GA_WaitingTime_Dominance,207,2.060000,0.063529991,19153.100
1,Balanced,GA_WaitingTime_Dominance,207,2.042000,0.063837461,19352.237
1,Balanced,GA_WaitingTime_Dominance,207,2.040000,0.063911977,18995.841
1,Balanced,GA_WaitingTime_Dominance,207,2.046000,0.063721464,19296.012
1,Balanced,GA_WaitingTime_Dominance,207,2.048000,0.063710912,19228.238
1,Balanced,GA_WaitingTime_Dominance,208,2.118000,0.063071074,19478.258
1,Balanced,GA_WaitingTime_Dominance,208,2.124000,0.062974361,19208.557
1,Balanced,GA_WaitingTime_Dominance,208,2.108000,0.063113970,19035.271
1,Balanced,GA_WaitingTime_Dominance,208,2.098000,0.063266765,19343.003
1,Balanced,GA_WaitingTime_Dominance,208,2.104000,0.063249874,19453.973
1,Balanced,GA_WaitingTime_Dominance,208,2.094000,0.063270592,19286.889
1,Balanced,GA_WaitingTime_Dominance,209,2.092000,0.063356166,19286.649
1,Balanced,GA_WaitingTime_Dominance,209,2.110000,0.062951770,18865.740
1,Balanced,GA_WaitingTime_Dominance,209,2.108000,0.063035157,18874.241
1,Balanced,GA_WaitingTime_Dominance,209,2.090000,0.063482998,19338.821
1,Balanced,GA_WaitingTime_Dominance,209,2.094000,0.063275168,19338.821
1,Balanced,GA_WaitingTime_Dominance,209,2.088000,0.063498918,19284.068
1,Balanced,GA_WaitingTime_Dominance,209,2.096000,0.063215901,19287.300
1,Balanced,GA_WaitingTime_Dominance,209,2.082000,0.063527468,19276.045
1,Balanced,GA_WaitingTime_Dominance,209,2.086000,0.063506415,19304.612
1,Balanced,GA_Energy_Dominance,200,4.386000,0.062842772,17638.330
1,Balanced,GA_Energy_Dominance,200,4.782000,0.061440914,17240.376
1,Balanced,GA_Energy_Dominance,200,4.390000,0.062290820,17577.897
1,Balanced,GA_Energy_Dominance,200,6.110000,0.061222483,16392.216
1,Balanced,GA_Energy_Dominance,200,5.950000,0.061288552,17610.840
1,Balanced,GA_Energy_Dominance,200,5.352000,0.061391668,17351.416
1,Balanced,GA_Energy_Dominance,200,6.138000,0.060896814,17479.299
1,Balanced,GA_Energy_Dominance,200,6.184000,0.059738206,17915.503
1,Balanced,GA_Energy_Dominance,200,6.450000,0.059498629,17342.487
1,Balanced,GA_Energy_Dominance,200,6.682000,0.058814128,16082.035
1,Balanced,GA_Energy_Dominance,200,7.228000,0.058232860,17219.479
1,Balanced,GA_Energy_Dominance,200,8.272000,0.057701308,16786.239
1,Balanced,GA_Energy_Dominance,200,7.010000,0.058800798,17311.613
1,Balanced,GA_Energy_Dominance,200,8.018000,0.058055927,17047.633
1,Balanced,GA_Energy_Dominance,200,7.958000,0.058199388,17747.962
1,Balanced,GA_Energy_Dominance,200,9.016000,0.057055678,16212.696
1,Balanced,GA_Energy_Dominance,200,8.384000,0.057215746,16592.896
1,Balanced,GA_Energy_Dominance,200,9.466000,0.056744460,16228.011
1,Balanced,GA_Energy_Dominance,200,9.638000,0.056315698,16080.223
1,Balanced,GA_Energy_Dominance,200,9.728000,0.055985485,17204.979
1,Balanced,GA_Energy_Dominance,200,10.378000,0.055542385,16448.259
1,Balanced,GA_Energy_Dominance,200,10.002000,0.055725109,16814.404
1,Balanced,GA_Energy_Dominance,200,10.554000,0.055239872,16433.992
1,Balanced,GA_Energy_Dominance,200,11.304000,0.054719401,16904.636
1,Balanced,GA_Energy_Dominance,200,10.418000,0.055339765,15268.761
1,Balanced,GA_Energy_Dominance,200,10.598000,0.054806208,15781.232
1,Balanced,GA_Energy_Dominance,200,11.388000,0.054669908,16014.567
1,Balanced,GA_Energy_Dominance,200,12.056000,0.054375798,15667.030
1,Balanced,GA_Energy_Dominance,200,11.474000,0.054453522,16172.872
1,Balanced,GA_Energy_Dominance,200,12.144000,0.054039047,16385.120
1,Balanced,GA_Energy_Dominance,200,12.210000,0.053786947,15872.662
1,Balanced,GA_Energy_Dominance,200,12.972000,0.053212645,15548.934
1,Balanced,GA_Energy_Dominance,200,12.446000,0.053405769,15254.868
1,Balanced,GA_Energy_Dominance,200,13.252000,0.053050944,15652.950
1,Balanced,GA_Energy_Dominance,200,13.022000,0.053080833,15735.430
1,Balanced,GA_Energy_Dominance,200,13.382000,0.052982566,15506.403
1,Balanced,GA_Energy_Dominance,200,13.490000,0.052854168,15943.930
1,Balanced,GA_Energy_Dominance,200,13.646000,0.052705650,15902.019
1,Balanced,GA_Energy_Dominance,200,13.884000,0.052257981,16134.317
1,Balanced,GA_Energy_Dominance,200,13.688000,0.052417171,15695.096
1,Balanced,GA_Energy_Dominance,200,14.020000,0.051997886,15949.953
1,Balanced,GA_Energy_Dominance,200,14.258000,0.051839349,15789.991
1,Balanced,GA_Energy_Dominance,200,14.740000,0.051509033,14507.185
1,Balanced,GA_Energy_Dominance,200,15.444000,0.051491947,14994.530
1,Balanced,GA_Energy_Dominance,200,15.654000,0.051239237,14744.409
1,Balanced,GA_Energy_Dominance,200,15.740000,0.051109234,14187.745
1,Balanced,GA_Energy_Dominance,200,16.066000,0.050953241,14780.694
1,Balanced,GA_Energy_Dominance,200,15.904000,0.051011638,13909.637
1,Balanced,GA_Energy_Dominance,200,16.248000,0.050760965,13790.406
1,Balanced,GA_Energy_Dominance,200,16.750000,0.050588350,14193.510
1,Balanced,GA_Energy_Dominance,200,16.964000,0.050414461,13981.481
1,Balanced,GA_Energy_Dominance,200,17.138000,0.050371328,13654.833
1,Balanced,GA_Energy_Dominance,200,17.350000,0.050220915,13998.677
1,Balanced,GA_Energy_Dominance,200,17.506000,0.050207245,13748.478
1,Balanced,GA_Energy_Dominance,200,17.820000,0.050068025,13602.913
1,Balanced,GA_Energy_Dominance,200,18.104000,0.050019096,13548.091
1,Balanced,GA_Energy_Dominance,200,18.552000,0.049947543,13186.332
1,Balanced,GA_Energy_Dominance,200,18.336000,0.049969307,13744.318
1,Balanced,GA_Energy_Dominance,200,19.362000,0.049805152,13716.083
1,Balanced,GA_Energy_Dominance,200,18.970000,0.049857626,13789.071
1,Balanced,GA_Energy_Dominance,200,19.574000,0.049609815,13172.038
1,Balanced,GA_Energy_Dominance,200,19.982000,0.049432836,12735.697
1,Balanced,GA_Energy_Dominance,200,19.798000,0.049527308,13221.405
1,Balanced,GA_Energy_Dominance,200,20.736000,0.049300148,12510.603
