Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,NSGA-II,208,0.524666,0.015473,0.317083,0.004315,43,0,8579,2.958000,0.055322881
1,Balanced,NSGA-II,209,0.520360,0.004213,0.333067,0.002913,43,21,6106,2.924000,0.055487391
1,Balanced,NSGA-II,MEAN,0.544337,0.011746,0.304810,0.004040,,48,8550,2.832000,0.054138843
1,Balanced,SPEA-II,200,0.449896,0.017746,0.376475,0.001529,41,0,6526,2.698000,0.056907542
1,Balanced,SPEA-II,201,0.423113,0.020279,0.391816,0.001254,47,0,6349,2.700000,0.057414416
1,Balanced,SPEA-II,202,0.519627,0.017988,0.325700,0.005747,48,0,7118,2.756000,0.055456686
1,Balanced,SPEA-II,203,0.318629,0.017144,0.469938,0.002471,29,0,9054,2.694000,0.059510545
1,Balanced,SPEA-II,204,0.504875,0.001557,0.357050,0.003702,39,21,10078,2.670000,0.055871902
1,Balanced,SPEA-II,205,0.545179,0.023650,0.295055,0.005376,55,0,10073,2.730000,0.054879529
1,Balanced,SPEA-II,206,0.477399,0.007825,0.368364,0.002170,38,4,9139,2.706000,0.056394379
1,Balanced,SPEA-II,207,0.476911,0.027954,0.338183,0.006762,41,0,9640,2.740000,0.056315091
1,Balanced,SPEA-II,208,0.384195,0.020888,0.421063,0.002318,39,0,9484,2.718000,0.058195897
1,Balanced,SPEA-II,209,0.468478,0.017063,0.361267,0.003359,46,1,9807,2.624000,0.056561360
1,Balanced,SPEA-II,MEAN,0.456830,0.017209,0.370491,0.003469,,26,8726,2.624000,0.054879529
1,Balanced,AMOSA,200,0.227153,0.036148,0.520490,0.015156,12,0,8136,3.142000,0.061194796
1,Balanced,AMOSA,201,0.229847,0.047029,0.506287,0.003097,26,0,8114,3.094000,0.061119856
1,Balanced,AMOSA,202,0.239820,0.042491,0.505568,0.006484,15,0,5791,3.050000,0.060948966
1,Balanced,AMOSA,203,0.234179,0.043183,0.504308,0.007757,19,0,5300,3.142000,0.061038412
1,Balanced,AMOSA,204,0.262995,0.042406,0.481187,0.004334,23,0,5407,3.150000,0.060455376
1,Balanced,AMOSA,205,0.217364,0.033593,0.520077,0.006995,22,0,5310,3.036000,0.061397185
1,Balanced,AMOSA,206,0.271648,0.054924,0.464018,0.009537,26,0,5327,3.076000,0.060271737
1,Balanced,AMOSA,207,0.231191,0.050482,0.508101,0.004009,26,0,5258,3.108000,0.061097760
1,Balanced,AMOSA,208,0.245834,0.047179,0.501002,0.003047,22,0,5352,3.152000,0.060809655
1,Balanced,AMOSA,209,0.260491,0.037243,0.493177,0.006115,17,0,5239,3.126000,0.060546388
1,Balanced,AMOSA,MEAN,0.242052,0.043468,0.500421,0.006653,,0,5923,3.036000,0.060271737
1,Balanced,GA_WaitingTime_Dominance_PC90,200,0.117884,0.042840,0.611912,0.005010,9,0,11272,2.948000,0.063361226
1,Balanced,GA_WaitingTime_Dominance_PC90,201,0.111282,0.038057,0.619408,0.003416,9,0,9838,2.926000,0.063495555
1,Balanced,GA_WaitingTime_Dominance_PC90,202,0.124112,0.037274,0.606289,0.011835,7,0,9482,3.004000,0.063240226
1,Balanced,GA_WaitingTime_Dominance_PC90,203,0.116660,0.044626,0.612864,0.011339,10,0,9654,3.150000,0.063373840
1,Balanced,GA_WaitingTime_Dominance_PC90,204,0.123468,0.035093,0.611593,0.008749,5,0,9466,2.952000,0.063258145
1,Balanced,GA_WaitingTime_Dominance_PC90,205,0.118169,0.038171,0.614558,0.003242,7,0,7323,2.918000,0.063359975
1,Balanced,GA_WaitingTime_Dominance_PC90,206,0.121654,0.030221,0.609698,0.005112,9,0,6868,2.550000,0.063314733
1,Balanced,GA_WaitingTime_Dominance_PC90,207,0.130616,0.031330,0.605353,0.002709,14,0,6965,2.754000,0.063133772
1,Balanced,GA_WaitingTime_Dominance_PC90,208,0.129860,0.031379,0.606103,0.009767,12,0,6870,2.686000,0.063151171
1,Balanced,GA_WaitingTime_Dominance_PC90,209,0.128395,0.034191,0.606517,0.002738,8,0,7876,2.752000,0.063176347
1,Balanced,GA_WaitingTime_Dominance_PC90,MEAN,0.122210,0.036318,0.610429,0.006392,,0,8561,2.550000,0.063133772
1,Balanced,GA_Energy_Dominance_PC90,200,0.670386,0.045670,0.074133,0.007008,81,15,8546,4.386000,0.047749904
1,Balanced,GA_Energy_Dominance_PC90,201,0.663660,0.046878,0.076764,0.008037,83,14,7862,4.246000,0.047668823
1,Balanced,GA_Energy_Dominance_PC90,202,0.660437,0.044885,0.087395,0.007870,92,12,9936,4.372000,0.048578448
1,Balanced,GA_Energy_Dominance_PC90,203,0.631560,0.070332,0.099524,0.006274,90,14,11233,4.606000,0.046981777
1,Balanced,GA_Energy_Dominance_PC90,204,0.659338,0.053324,0.085505,0.010024,89,0,10758,4.412000,0.048884587
1,Balanced,GA_Energy_Dominance_PC90,205,0.573716,0.079025,0.190439,0.005447,96,14,10401,4.362000,0.052799077
1,Balanced,GA_Energy_Dominance_PC90,206,0.639703,0.069247,0.110021,0.005822,88,0,10599,4.220000,0.049510916
1,Balanced,GA_Energy_Dominance_PC90,207,0.621210,0.082190,0.102505,0.010785,72,2,10878,4.192000,0.047260939
1,Balanced,GA_Energy_Dominance_PC90,208,0.659955,0.053198,0.090987,0.006079,104,12,11210,4.166000,0.049962177
1,Balanced,GA_Energy_Dominance_PC90,209,0.638445,0.072085,0.096919,0.006780,104,0,10896,4.526000,0.047435093
1,Balanced,GA_Energy_Dominance_PC90,MEAN,0.641841,0.061684,0.101419,0.007413,,83,10231,4.166000,0.046981777
1,Balanced,SA_WaitingTime_Dominance_PC90,200,0.105861,0.046854,0.622554,0.000790,6,0,6900,3.312000,0.063574826
1,Balanced,SA_WaitingTime_Dominance_PC90,201,0.148158,0.052343,0.597010,0.007762,11,0,7214,3.136000,0.063450371
1,Balanced,SA_WaitingTime_Dominance_PC90,202,0.104413,0.047845,0.623054,0.003313,11,0,6550,3.246000,0.063602724
1,Balanced,SA_WaitingTime_Dominance_PC90,203,0.118209,0.042118,0.615136,0.006181,12,0,7018,2.500000,0.063574826
1,Balanced,SA_WaitingTime_Dominance_PC90,204,0.137988,0.051409,0.605382,0.002096,12,0,6724,3.354000,0.063565358
