Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SA_Makespan_Dominance,204,0.485839,0.086992,0.315158,0.002717,4,4,0,827
SA_Makespan_Dominance,205,0.461364,0.127043,0.303074,0.016001,5,5,0,805
SA_Makespan_Dominance,206,0.332359,0.094187,0.465380,0.000000,2,2,0,811
SA_Makespan_Dominance,207,0.432376,0.044347,0.325319,0.216456,4,4,0,1289
SA_Makespan_Dominance,208,0.501569,0.064298,0.269158,0.206971,3,3,2,829
SA_Makespan_Dominance,209,0.417565,0.021467,0.424094,0.000000,2,2,0,1302
SA_Makespan_Dominance,MEAN,0.431029,0.067634,0.353232,0.061919,3,3,5,904
SA_Makespan_Dominance,STDDEV,0.046107,0.041418,0.061217,0.088345,,,,
SA_Energy_Dominance,200,0.360945,0.282785,0.325047,0.348917,8,8,0,1336
SA_Energy_Dominance,201,0.415641,0.177589,0.226538,0.031749,14,14,0,825
SA_Energy_Dominance,202,0.380911,0.339995,0.323026,0.037422,11,11,0,828
SA_Energy_Dominance,203,0.461241,0.149694,0.183951,0.018024,16,16,1,1320
SA_Energy_Dominance,204,0.445670,0.130047,0.189524,0.056770,10,10,1,822
SA_Energy_Dominance,205,0.348873,0.182622,0.260935,0.069109,9,9,0,828
SA_Energy_Dominance,206,0.374102,0.215538,0.264802,0.265631,9,9,0,819
SA_Energy_Dominance,207,0.366658,0.224160,0.242374,0.038690,11,11,0,833
SA_Energy_Dominance,208,0.421007,0.142375,0.212531,0.032402,13,13,0,832
SA_Energy_Dominance,209,0.591014,0.063089,0.118560,0.041574,12,12,4,835
SA_Energy_Dominance,MEAN,0.416606,0.190790,0.234729,0.094029,11,11,6,927
SA_Energy_Dominance,STDDEV,0.068218,0.075314,0.060233,0.109040,,,,
NSGA-II,200,0.480300,0.205018,0.224634,0.037231,16,16,0,2580
NSGA-II,201,0.456223,0.206820,0.239819,0.031972,19,19,0,2601
NSGA-II,202,0.531935,0.184880,0.212650,0.042658,20,20,0,2586
NSGA-II,203,0.515872,0.189220,0.217463,0.028524,22,22,0,2574
NSGA-II,204,0.516739,0.208558,0.220388,0.020361,23,23,0,2583
NSGA-II,205,0.461028,0.171806,0.220812,0.027332,17,17,0,2550
NSGA-II,206,0.453495,0.220161,0.240982,0.043312,17,17,0,2612
NSGA-II,207,0.463121,0.194744,0.226499,0.017311,20,20,0,2588
NSGA-II,208,0.511045,0.175234,0.211143,0.037355,20,20,0,2569
NSGA-II,209,0.517735,0.211727,0.223362,0.027607,24,24,0,2601
NSGA-II,MEAN,0.490749,0.196817,0.223775,0.031366,20,20,0,2584
NSGA-II,STDDEV,0.029118,0.015389,0.009515,0.008355,,,,
SPEA-II,200,0.479641,0.201209,0.224580,0.019847,22,22,0,3221
SPEA-II,201,0.522929,0.182797,0.218019,0.029766,22,22,0,3173
SPEA-II,202,0.444573,0.198870,0.236148,0.028756,18,18,0,3166
SPEA-II,203,0.520526,0.197869,0.227035,0.037312,17,17,0,3257
SPEA-II,204,0.451778,0.168689,0.227399,0.016726,17,17,0,3241
SPEA-II,205,0.506306,0.177171,0.223385,0.052971,18,18,0,3170
SPEA-II,206,0.515708,0.211632,0.221795,0.019755,22,22,0,3229
SPEA-II,207,0.474394,0.202539,0.238106,0.028332,19,19,0,3233
SPEA-II,208,0.534224,0.173127,0.217604,0.065858,22,22,0,3177
SPEA-II,209,0.491228,0.181833,0.211632,0.025615,17,17,0,3213
SPEA-II,MEAN,0.494131,0.189574,0.224570,0.032494,19,19,0,3208
SPEA-II,STDDEV,0.029334,0.013826,0.007741,0.014875,,,,
AMOSA,200,0.326682,0.161338,0.376402,0.043984,7,7,0,4070
AMOSA,201,0.328690,0.174114,0.351545,0.086899,7,7,0,4085
AMOSA,202,0.329878,0.213584,0.354941,0.036824,8,8,0,4075
AMOSA,203,0.330607,0.268032,0.356158,0.107404,8,8,0,4079
AMOSA,204,0.327226,0.237282,0.352735,0.058668,11,11,0,4083
AMOSA,205,0.343282,0.157959,0.354613,0.038778,5,5,0,4070
AMOSA,206,0.325246,0.181929,0.363935,0.036473,6,6,0,4071
AMOSA,207,0.326023,0.155807,0.361525,0.046640,7,7,0,4080
AMOSA,208,0.336553,0.167840,0.346687,0.067461,6,6,0,4075
AMOSA,209,0.338922,0.190283,0.346059,0.048173,6,6,0,4059
AMOSA,MEAN,0.331311,0.190817,0.356460,0.057130,7,7,0,4074
AMOSA,STDDEV,0.005839,0.035637,0.008525,0.022498,,,,
Universal_Pareto,ALL,0.691086,0.000000,0.000000,0.000000,16,16,16,0
