Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime,200,0.049662,0.000000,0.482240,0.000000,1,1,1,2570
GA_WaitingTime,201,0.000000,0.028129,0.507807,0.000000,1,1,0,2157
GA_WaitingTime,202,0.000000,0.044682,0.528069,0.000000,1,1,0,2150
GA_WaitingTime,203,0.000000,0.062901,0.542678,0.000000,1,1,0,2143
GA_WaitingTime,204,0.041839,0.000000,0.492978,0.000000,1,1,1,2157
GA_WaitingTime,205,0.000000,0.057239,0.537602,0.000000,1,1,0,2166
GA_WaitingTime,206,0.000000,0.101523,0.555071,0.000000,1,1,0,2174
GA_WaitingTime,207,0.035025,0.016276,0.484536,0.000000,1,1,0,2164
GA_WaitingTime,208,0.000000,0.000000,0.518286,0.000000,1,1,1,2158
GA_WaitingTime,209,0.000000,0.053863,0.535018,0.000000,1,1,0,2158
GA_WaitingTime,MEAN,0.012653,0.036461,0.518428,0.000000,1,1,3,2199
GA_WaitingTime,STDDEV,0.019603,0.031936,0.024260,0.000000,,,,
GA_Energy,200,0.021172,0.041095,0.844751,0.000000,1,1,0,2187
GA_Energy,201,0.083564,0.074396,0.798335,0.000000,1,1,0,2181
GA_Energy,202,0.021151,0.042010,0.844168,0.000000,1,1,0,2194
GA_Energy,203,0.030791,0.031692,0.843456,0.000000,1,1,0,2216
GA_Energy,204,0.000000,0.126327,0.894909,0.000000,1,1,0,2194
GA_Energy,205,0.013794,0.037655,0.854168,0.000000,1,1,0,2204
GA_Energy,206,0.000000,0.067802,0.878631,0.000000,1,1,0,2200
GA_Energy,207,0.000000,0.119479,0.896134,0.000000,1,1,0,2203
GA_Energy,208,0.062862,0.061838,0.809211,0.000000,1,1,0,2181
GA_Energy,209,0.080816,0.076889,0.778413,0.000000,1,1,0,2197
GA_Energy,MEAN,0.031415,0.067918,0.844217,0.000000,1,1,0,2195
GA_Energy,STDDEV,0.031034,0.031382,0.037696,0.000000,,,,
SA_WaitingTime,200,0.000000,0.350085,0.581724,0.000000,1,1,0,974
SA_WaitingTime,201,0.000000,0.381899,0.591180,0.000000,1,1,0,961
SA_WaitingTime,202,0.000000,0.268417,0.537231,0.000000,1,1,0,977
SA_WaitingTime,203,0.000000,0.330204,0.627958,0.000000,1,1,0,967
SA_WaitingTime,204,0.000000,0.350962,0.578908,0.000000,1,1,0,975
SA_WaitingTime,205,0.000000,0.383587,0.601472,0.000000,1,1,0,981
SA_WaitingTime,206,0.000000,0.362092,0.585484,0.000000,1,1,0,964
SA_WaitingTime,207,0.000000,0.302016,0.547443,0.000000,1,1,0,980
SA_WaitingTime,208,0.000000,0.346039,0.572984,0.000000,1,1,0,986
SA_WaitingTime,209,0.000000,0.365408,0.583331,0.000000,1,1,0,976
SA_WaitingTime,MEAN,0.000000,0.344071,0.580771,0.000000,1,1,0,974
SA_WaitingTime,STDDEV,0.000000,0.033977,0.024215,0.000000,,,,
SA_Energy,200,0.000000,0.000000,0.903205,0.000000,1,1,1,998
SA_Energy,201,0.153629,0.000000,0.785188,0.000000,1,1,1,1000
SA_Energy,202,0.030526,0.000000,0.864875,0.000000,1,1,1,1003
SA_Energy,203,0.000000,0.194800,0.942530,0.000000,1,1,0,1019
SA_Energy,204,0.147126,0.000000,0.725865,0.000000,1,1,1,1013
SA_Energy,205,0.007778,0.023415,0.879078,0.000000,1,1,0,1009
SA_Energy,206,0.000000,0.054549,0.872777,0.000000,1,1,0,990
SA_Energy,207,0.087517,0.062103,0.817985,0.000000,1,1,0,1009
SA_Energy,208,0.000000,0.096708,0.894353,0.000000,1,1,0,979
SA_Energy,209,0.123515,0.031089,0.725860,0.000000,1,1,0,990
SA_Energy,MEAN,0.055009,0.046266,0.841172,0.000000,1,1,4,1001
SA_Energy,STDDEV,0.062366,0.058516,0.070860,0.000000,,,,
NSGA-II,200,0.259795,0.130668,0.176684,0.010253,30,30,0,2869
NSGA-II,201,0.324820,0.088855,0.118170,0.059648,16,16,0,2875
NSGA-II,202,0.274634,0.067350,0.114537,0.026459,21,21,0,2879
NSGA-II,203,0.260910,0.104121,0.141543,0.030198,18,18,0,2878
NSGA-II,204,0.343333,0.077299,0.119062,0.024371,13,13,0,2866
NSGA-II,205,0.270041,0.097529,0.141318,0.024738,21,21,0,2870
NSGA-II,206,0.245276,0.102310,0.153949,0.017108,23,23,0,2886
NSGA-II,207,0.271425,0.093447,0.141130,0.020436,21,21,0,2865
