Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime,200,0.000000,0.000000,0.546297,0.000000,1,1,1,2602
GA_WaitingTime,201,0.000000,0.045825,0.558300,0.000000,1,1,0,2218
GA_WaitingTime,202,0.073677,0.000000,0.489668,0.000000,1,1,1,2234
GA_WaitingTime,203,0.063748,0.000000,0.499247,0.000000,1,1,1,2237
GA_WaitingTime,204,0.000000,0.016601,0.550270,0.000000,1,1,0,2288
GA_WaitingTime,205,0.013653,0.016108,0.531252,0.000000,1,1,0,2288
GA_WaitingTime,206,0.016362,0.017971,0.529865,0.000000,1,1,0,2234
GA_WaitingTime,207,0.000000,0.049373,0.568534,0.000000,1,1,0,2240
GA_WaitingTime,208,0.000000,0.037893,0.560226,0.000000,1,1,0,2224
GA_WaitingTime,209,0.012872,0.018512,0.529226,0.000000,1,1,0,2250
GA_WaitingTime,MEAN,0.018031,0.020228,0.536289,0.000000,1,1,3,2281
GA_WaitingTime,STDDEV,0.026193,0.017557,0.024607,0.000000,,,,
GA_Energy,200,0.086219,0.063015,0.790955,0.000000,1,1,0,2365
GA_Energy,201,0.025766,0.043181,0.841697,0.000000,1,1,0,2304
GA_Energy,202,0.085950,0.056672,0.803608,0.000000,1,1,0,2287
GA_Energy,203,0.128553,0.013436,0.781326,0.000000,1,1,0,2343
GA_Energy,204,0.141222,0.000000,0.777495,0.000000,1,1,1,2345
GA_Energy,205,0.105836,0.035793,0.794874,0.000000,1,1,0,2298
GA_Energy,206,0.046225,0.057701,0.826960,0.000000,1,1,0,2327
GA_Energy,207,0.000000,0.064152,0.894195,0.000000,1,1,0,2286
GA_Energy,208,0.000000,0.000000,0.880997,0.000000,1,1,1,2300
GA_Energy,209,0.002734,0.019031,0.868202,0.000000,1,1,0,2303
GA_Energy,MEAN,0.062250,0.035298,0.826031,0.000000,1,1,2,2315
GA_Energy,STDDEV,0.051525,0.024200,0.040927,0.000000,,,,
SA_WaitingTime,200,0.000000,0.360589,0.636788,0.000000,1,1,0,957
SA_WaitingTime,201,0.000000,0.299236,0.630745,0.000000,1,1,0,991
SA_WaitingTime,202,0.000000,0.332938,0.659521,0.000000,1,1,0,1446
SA_WaitingTime,203,0.000000,0.283906,0.635086,0.000000,1,1,0,962
SA_WaitingTime,204,0.000000,0.260716,0.621625,0.000000,1,1,0,948
SA_WaitingTime,205,0.000000,0.302255,0.623191,0.000000,1,1,0,974
SA_WaitingTime,206,0.000000,0.278524,0.625974,0.000000,1,1,0,991
SA_WaitingTime,207,0.000000,0.329830,0.644555,0.000000,1,1,0,969
SA_WaitingTime,208,0.000000,0.342917,0.639666,0.000000,1,1,0,1426
SA_WaitingTime,209,0.000000,0.317214,0.654899,0.000000,1,1,0,960
SA_WaitingTime,MEAN,0.000000,0.310813,0.637205,0.000000,1,1,0,1062
SA_WaitingTime,STDDEV,0.000000,0.029806,0.012177,0.000000,,,,
SA_Energy,200,0.003103,0.025737,0.864168,0.000000,1,1,0,1001
SA_Energy,201,0.163221,0.035707,0.729930,0.000000,1,1,0,1007
SA_Energy,202,0.143506,0.050998,0.739435,0.000000,1,1,0,1018
SA_Energy,203,0.047386,0.058630,0.826151,0.000000,1,1,0,1475
SA_Energy,204,0.195771,0.000000,0.723977,0.000000,1,1,1,1006
SA_Energy,205,0.050212,0.059690,0.825570,0.000000,1,1,0,1012
SA_Energy,206,0.157602,0.050651,0.719379,0.000000,1,1,0,1026
SA_Energy,207,0.137629,0.004432,0.777535,0.000000,1,1,0,1056
SA_Energy,208,0.146679,0.040809,0.745043,0.000000,1,1,0,1006
SA_Energy,209,0.205405,0.000000,0.663225,0.000000,1,1,1,978
SA_Energy,MEAN,0.125052,0.032665,0.761441,0.000000,1,1,2,1058
SA_Energy,STDDEV,0.064378,0.022625,0.058032,0.000000,,,,
NSGA-II,200,0.424036,0.053188,0.102136,0.024193,30,30,0,2957
NSGA-II,201,0.385199,0.079016,0.116939,0.022006,32,32,0,2973
NSGA-II,202,0.409099,0.083977,0.122446,0.011897,42,42,0,3001
NSGA-II,203,0.432184,0.082237,0.118708,0.025746,30,30,0,3011
NSGA-II,204,0.383858,0.048245,0.110488,0.020407,24,24,0,2986
NSGA-II,205,0.387601,0.070408,0.114094,0.009799,38,38,0,2994
NSGA-II,206,0.382397,0.075888,0.118192,0.017766,34,34,0,2984
NSGA-II,207,0.395104,0.077922,0.116503,0.019445,31,31,0,2980
NSGA-II,208,0.423829,0.072027,0.094263,0.021683,32,32,0,3005
NSGA-II,209,0.449644,0.061440,0.101600,0.025126,33,33,0,3004
NSGA-II,MEAN,0.407295,0.070435,0.111537,0.019807,33,33,0,2989
NSGA-II,STDDEV,0.022724,0.011642,0.008728,0.005085,,,,
SPEA-II,200,0.408958,0.068162,0.108784,0.032000,32,32,0,3710
SPEA-II,201,0.401042,0.043067,0.099940,0.021780,28,28,0,3675
SPEA-II,202,0.421393,0.052584,0.100430,0.012018,36,36,0,3680
SPEA-II,203,0.462380,0.006048,0.059490,0.023512,22,22,14,3674
SPEA-II,204,0.399947,0.041775,0.097122,0.012265,37,37,0,3675
SPEA-II,205,0.436247,0.022082,0.076568,0.016753,26,26,2,3652
SPEA-II,206,0.446024,0.036598,0.076681,0.021099,37,37,3,3681
SPEA-II,207,0.467168,0.039294,0.078785,0.016697,34,34,5,3705
SPEA-II,208,0.397006,0.049159,0.102457,0.020393,27,27,0,3695
SPEA-II,209,0.434142,0.015581,0.075718,0.032606,27,27,11,3646
SPEA-II,MEAN,0.427431,0.037435,0.087598,0.020912,31,31,35,3679
SPEA-II,STDDEV,0.024544,0.017505,0.015255,0.006756,,,,
AMOSA,200,0.306708,0.126408,0.191359,0.009201,54,54,0,2722
AMOSA,201,0.302267,0.107322,0.214191,0.003906,55,56,0,2724
AMOSA,202,0.289701,0.127539,0.201392,0.005500,54,54,0,2726
AMOSA,203,0.250175,0.104721,0.221039,0.005494,53,53,0,2709
AMOSA,204,0.329146,0.118606,0.206663,0.004713,51,51,0,2721
AMOSA,205,0.327897,0.090142,0.181483,0.006187,41,41,0,2691
AMOSA,206,0.336851,0.130388,0.195882,0.011374,56,56,0,2738
AMOSA,207,0.330210,0.115825,0.183403,0.007507,72,73,0,2747
AMOSA,208,0.322573,0.116683,0.196226,0.004682,51,52,0,2718
AMOSA,209,0.328334,0.157015,0.202209,0.006306,68,68,0,2746
AMOSA,MEAN,0.312386,0.119465,0.199385,0.006487,56,56,0,2724
AMOSA,STDDEV,0.025130,0.016997,0.011898,0.002178,,,,
Universal_Pareto,ALL,0.561215,0.000000,0.000000,0.000000,42,42,42,0
