Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
1,AMOSA,200,0.5331693932172274,0.38075408092576873,0.0,57,8.0434,0.2209487162
1,AMOSA,201,0.5410624911464801,0.3642863025739194,0.0,51,8.0434,0.2209487162
1,AMOSA,202,0.5099821316885972,0.4105966487133895,0.0,51,8.0434,0.2209487162
1,AMOSA,203,0.5074026886748079,0.4017443990720651,0.0,48,8.0434,0.2209487162
1,AMOSA,204,0.5175953890052658,0.42500694308314596,0.0,51,8.0434,0.2209487162
1,AMOSA,205,0.535556837680292,0.41042230004443137,13.72549019607843,51,8.0434,0.2209487162
1,AMOSA,206,0.5084924253597506,0.4255877692152363,0.0,47,8.0434,0.2209487162
1,AMOSA,207,0.5336761636886295,0.382231747069082,0.0,48,8.0434,0.2209487162
1,AMOSA,208,0.5241619644314337,0.40270514274592845,0.0,53,8.0434,0.2209487162
1,AMOSA,209,0.5426603688987006,0.36755522637648086,0.0,62,8.0434,0.2209487162
1,GA_Energy,200,0.19289744886731136,0.8836724047991654,0.0,1,8.0434,0.2209487162
1,GA_Energy,201,0.22555587221606876,0.84924360980699,0.0,1,8.0434,0.2209487162
1,GA_Energy,202,0.09071011913213922,1.0,0.0,1,8.0434,0.2209487162
1,GA_Energy,203,0.21223305017375355,0.8622848200312988,0.0,1,8.0434,0.2209487162
1,GA_Energy,204,0.19191919191919202,0.8888888888888888,1.9607843137254901,1,8.0434,0.2209487162
1,GA_Energy,205,0.1994631760398951,0.8789775691184141,0.0,1,8.0434,0.2209487162
1,GA_Energy,206,0.13101827108634823,0.9525299947835159,0.0,1,8.0434,0.2209487162
1,GA_Energy,207,0.15836486020548082,0.9243609806990088,0.0,1,8.0434,0.2209487162
1,GA_Energy,208,0.24749927551132125,0.8262910798122065,1.9607843137254901,1,8.0434,0.2209487162
1,GA_Energy,209,0.17081366656152533,0.9107981220657275,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,200,0.40622047568196107,0.6497410862629109,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,201,0.3978256268771346,0.662391810435152,1.9607843137254901,1,8.0434,0.2209487162
1,GA_WaitingTime,202,0.3918721684349324,0.6670929534044788,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,203,0.41103965782462765,0.6476418564784973,1.9607843137254901,1,8.0434,0.2209487162
1,GA_WaitingTime,204,0.4393760056783182,0.6122920029232635,1.9607843137254901,1,8.0434,0.2209487162
1,GA_WaitingTime,205,0.32894122510709295,0.7341745229315532,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,206,0.3802669982880212,0.6803131173721534,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,207,0.3642224159084969,0.6984031044023046,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,208,0.38602635038054817,0.6723288238275742,0.0,1,8.0434,0.2209487162
1,GA_WaitingTime,209,0.3617382691823796,0.7003823226902072,0.0,1,8.0434,0.2209487162
1,NSGA-II,200,0.570773466531732,0.280497435848629,0.0,41,8.0434,0.2209487162
1,NSGA-II,201,0.5397080794720474,0.35714394624016155,0.0,24,8.0434,0.2209487162
1,NSGA-II,202,0.5473845880849307,0.3424602937168251,0.0,41,8.0434,0.2209487162
1,NSGA-II,203,0.5478660867818657,0.34502765441145183,0.0,30,8.0434,0.2209487162
1,NSGA-II,204,0.5640404136138076,0.3028475481909484,0.0,31,8.0434,0.2209487162
1,NSGA-II,205,0.5490802165936235,0.3256503350448006,0.0,45,8.0434,0.2209487162
1,NSGA-II,206,0.5444056837608569,0.3037385105899447,0.0,23,8.0434,0.2209487162
1,NSGA-II,207,0.5589293593464626,0.33564024694726297,0.0,21,8.0434,0.2209487162
1,NSGA-II,208,0.5517034625405582,0.32536212300927536,0.0,25,8.0434,0.2209487162
1,NSGA-II,209,0.5421227048028322,0.3247217214980259,0.0,36,8.0434,0.2209487162
1,SA_Energy,200,0.19117203658615003,0.8878455920709443,0.0,1,8.0434,0.2209487162
1,SA_Energy,201,0.3044500535621248,0.7574334898278561,1.9607843137254901,1,8.0434,0.2209487162
1,SA_Energy,202,0.1867704469119956,0.8925404277516954,0.0,1,8.0434,0.2209487162
1,SA_Energy,203,0.2561908759849171,0.8069900886802295,0.0,1,8.0434,0.2209487162
1,SA_Energy,204,0.18187190552639185,0.8967136150234742,0.0,1,8.0434,0.2209487162
1,SA_Energy,205,0.1399066565548168,0.9436619718309859,0.0,1,8.0434,0.2209487162
1,SA_Energy,206,0.269101560426892,0.7981220657276995,1.9607843137254901,1,8.0434,0.2209487162
1,SA_Energy,207,0.0956947301909759,0.9937402190923318,0.0,1,8.0434,0.2209487162
1,SA_Energy,208,0.22093714988720842,0.8539384454877411,0.0,1,8.0434,0.2209487162
1,SA_Energy,209,0.314416679624594,0.7376108502869065,1.9607843137254901,1,8.0434,0.2209487162
1,SA_WaitingTime,200,0.15023002049818715,0.9202563322602879,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,201,0.18974905359922448,0.8710843021495017,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,202,0.12847833517255589,0.9306447167606948,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,203,0.1676806836156902,0.8971804331780537,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,204,0.1471839101871478,0.9240823504133548,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,205,0.2125322112005988,0.8511065072274586,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,206,0.13755320067545523,0.9221194861511035,0.0,1,8.0434,0.2209487162
1,SA_WaitingTime,207,0.14183752274257713,0.9359664642628511,0.0,1,8.0434,0.2209487162
